Format Version,1.23,Take Name,Planes_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-05-03 03.43.57.867 PM,Capture Start Frame,84322,Total Frames in Take,1243,Total Exported Frames,1243,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
384,3.200000,-4064.425049,2059.628418,-1901.367920,-4155.542480,2070.989746,-1910.026245,-4082.175293,2070.870117,-1773.803223,-4149.283203,2081.198486,-1784.899292,-4156.310059,1288.506470,-4265.075684,-3632.236572,21.706249,-3739.572510,-2928.454834,1236.846924,-3394.271973,-3476.372559,634.183838,393.126862,-3063.040283,1877.727661,593.770996,-2855.357178,638.129456,-848.758789,-2456.294434,1877.876465,-659.417175,-6638.429199,254.350479,35.766277,-5234.358887,1100.068115,-53.185566,-4302.122070,1102.087524,-106.200981,,,,,,,,,,-3639.825684,200.749390,2684.548096,-5698.597168,3665.678223,-3627.982178,,,,,,,,,,,,,-3026.166992,13.567317,-2352.299316,-2910.341309,1845.141968,-2396.558594,-2579.396729,11.226928,-1229.957764,-2477.849609,1845.046631,-1275.988281
385,3.208000,-4064.591797,2059.573730,-1901.087280,-4155.544922,2070.980957,-1910.020020,-4082.172852,2070.871338,-1773.798340,-4149.288574,2081.170898,-1784.892578,,,,,,,,,,-3476.380371,634.193542,393.119080,-3062.625977,1876.735107,593.830444,-2855.380127,638.148254,-848.772705,-2456.148438,1877.082764,-658.847656,-6638.424805,254.333344,35.740578,-5234.359863,1100.049316,-53.202026,-4302.129883,1102.071533,-106.196556,-4156.323242,1288.456177,-4265.200684,-3632.235596,21.644245,-3739.643799,-2926.373779,1238.458374,-3389.958984,-3639.828369,200.755066,2684.586182,,,,1705.112793,380.835754,370.654877,,,,,,,,,,-3026.167236,13.542442,-2352.317383,-2910.340820,1845.095459,-2396.541504,-2579.393555,11.205326,-1229.935547,-2477.859375,1845.056519,-1275.974487
386,3.216000,-4064.449219,2059.634277,-1901.346436,-4155.555176,2070.976562,-1910.009277,-4082.177734,2070.850342,-1773.803589,-4149.299316,2081.127930,-1784.861694,,,,,,,,,,-3476.382812,634.179810,393.124268,-3062.624023,1876.650146,593.831177,-2855.381104,638.134705,-848.758606,-2456.166504,1877.015869,-658.815857,-6638.437012,254.298065,35.724312,-5234.375977,1100.027466,-53.221672,-4302.147461,1102.031860,-106.203835,-4156.312988,1288.482178,-4265.098145,-3632.253906,21.604033,-3739.676025,-2926.354492,1238.473267,-3389.958252,-3639.878662,200.745544,2684.534912,,,,1705.129150,380.886108,370.622528,,,,,,,,,,-3026.163574,13.570803,-2352.300049,-2910.337402,1845.098511,-2396.535889,-2579.408691,11.204858,-1229.970337,-2477.864258,1845.042358,-1275.968140
387,3.225000,-4064.591797,2059.569824,-1901.086182,-4155.551270,2070.966797,-1910.027344,-4082.174316,2070.835205,-1773.810059,-4149.293945,2081.107666,-1784.857544,,,,,,,,,,-3476.393555,634.190369,393.123901,-3062.602783,1876.608765,593.795471,-2855.381836,638.122070,-848.763794,-2456.155029,1877.019043,-658.847107,-6638.429688,254.297638,35.712315,-5234.370605,1100.023682,-53.217342,-4302.139160,1102.033325,-106.200531,-4156.337402,1288.515137,-4265.115723,-3632.266113,21.659788,-3739.627686,-2926.337158,1238.471313,-3389.980225,-3639.742432,200.304504,2684.447754,,,,1705.098999,380.890564,370.635681,,,,,,,,,,-3026.156494,13.551141,-2352.319580,-2910.330322,1845.077393,-2396.540283,-2579.401611,11.248890,-1229.945190,-2477.853271,1845.017944,-1275.985352
388,3.233000,-4064.418701,2059.625977,-1901.375488,-4155.548340,2070.963867,-1910.031738,-4082.171387,2070.843018,-1773.821045,-4149.278320,2081.128906,-1784.877197,,,,,,,,,,-3476.370850,634.181213,393.134216,-3063.016602,1877.634033,593.766296,-2855.363525,638.113892,-848.764038,-2456.281494,1877.836060,-659.375732,-6638.412598,254.347321,35.759838,-5234.359375,1100.037720,-53.187351,-4302.119629,1102.063599,-106.199608,-4156.339355,1288.475708,-4265.188965,-3632.259521,21.668711,-3739.618164,-2926.380127,1238.506104,-3389.931885,-3639.830566,200.665329,2684.588135,,,,,,,,,,,,,,,,-3026.160645,13.547363,-2352.329102,-2910.340576,1845.086060,-2396.531006,-2579.402588,11.217265,-1229.965942,-2477.842285,1845.018677,-1276.002930
389,3.241000,-4064.404053,2059.641602,-1901.395020,-4155.533203,2070.982178,-1910.036743,-4082.170898,2070.850586,-1773.827026,-4149.284180,2081.191895,-1784.904907,,,,,,,,,,-3476.371582,634.201538,393.147339,-3063.025391,1877.709106,593.774353,-2855.360596,638.161011,-848.751831,-2456.206787,1878.255371,-659.416260,-6638.408203,254.349197,35.756329,-5234.352539,1100.068237,-53.194782,-4302.113770,1102.091797,-106.197067,-4156.326172,1288.495239,-4265.112793,-3632.220215,21.682522,-3739.615967,-2926.386719,1238.497437,-3389.928223,-3639.850342,200.821579,2684.603027,-5698.590332,3665.670166,-3627.995605,,,,,,,,,,,,,-3026.159912,13.573128,-2352.301514,-2910.333252,1845.137451,-2396.538086,-2579.385742,11.224380,-1229.938599,-2477.858398,1845.055176,-1275.986938
390,3.250000,-4064.416504,2059.628418,-1901.386108,-4155.559570,2070.984375,-1910.023804,-4082.173828,2070.864502,-1773.806519,-4149.303223,2081.150635,-1784.874023,,,,,,,,,,-3476.375000,634.197021,393.125336,-3062.618164,1876.671265,593.831482,-2855.381592,638.168030,-848.744019,-2456.630127,1878.752563,-659.642029,-6638.423340,254.313171,35.737171,-5234.354004,1100.062256,-53.213120,-4302.127930,1102.073486,-106.190964,-4156.299316,1288.497925,-4265.046875,-3632.230469,21.655426,-3739.650879,-2926.405029,1238.485596,-3389.910645,-3639.806396,200.747543,2684.534668,,,,,,,,,,,,,,,,-3026.146973,13.567271,-2352.307373,-2910.347900,1845.112183,-2396.514404,-2579.374023,11.225815,-1229.955811,-2477.859131,1845.036011,-1275.972900
391,3.258000,-4064.576660,2059.545410,-1901.094116,-4155.550293,2070.967529,-1910.030884,-4082.177246,2070.853027,-1773.807739,-4149.299805,2081.101562,-1784.871582,,,,,,,,,,-3476.395752,634.174377,393.133453,-3063.019531,1876.919312,593.705994,-2855.385254,638.118835,-848.771362,-2456.172363,1877.065186,-658.873718,-6638.428711,254.278000,35.709991,-5234.362793,1100.028198,-53.205013,-4302.387207,1101.803223,-106.573570,-4156.314941,1288.476807,-4265.090820,-3632.237305,21.641979,-3739.621094,-2926.377686,1238.460449,-3389.943848,-3639.774170,200.597626,2684.504883,,,,,,,,,,,,,,,,-3026.150146,13.560222,-2352.329590,-2910.345459,1845.085083,-2396.505615,-2579.389404,11.202973,-1229.955566,-2477.867676,1845.008789,-1275.976929
392,3.266000,-4064.447510,2059.595947,-1901.384644,-4155.562500,2070.981445,-1910.040161,-4082.177246,2070.840576,-1773.811279,-4149.303223,2081.095703,-1784.872559,,,,,,,,,,-3476.391846,634.166565,393.145569,-3062.644775,1876.649170,593.799683,-2855.375977,638.115540,-848.769409,-2456.296875,1877.767456,-659.359985,-6638.435059,254.283157,35.765945,-5234.364746,1100.041748,-53.196354,-4302.158691,1102.006958,-106.221848,-4156.295898,1288.538330,-4265.006836,-3632.270508,21.653221,-3739.603516,-2926.397705,1238.459351,-3389.932861,-3639.858887,200.701218,2684.575195,,,,,,,,,,,,,,,,-3026.169922,13.577643,-2352.297119,-2910.345459,1845.052246,-2396.532471,-2579.388916,11.206584,-1229.964233,-2477.861816,1845.029663,-1275.979248
393,3.274000,-4064.404053,2059.596924,-1901.387573,-4155.544434,2070.980957,-1910.038818,-4082.169434,2070.855225,-1773.810913,-4149.281738,2081.151367,-1784.886963,-4156.320801,1288.489624,-4265.077637,-3632.244873,21.692438,-3739.585693,-2928.464355,1236.850708,-3394.254883,-3476.371094,634.187073,393.150818,-3062.595703,1876.671875,593.828613,-2855.363525,638.136169,-848.755798,-2456.298584,1877.892456,-659.391602,-6638.423828,254.293137,35.793320,-5234.364746,1100.057739,-53.188507,-4302.124512,1102.073975,-106.179688,,,,,,,,,,-3639.850586,200.769531,2684.584473,-5698.606934,3665.683594,-3628.001709,,,,,,,,,,,,,-3026.184570,13.569797,-2352.300049,-2910.331055,1845.088989,-2396.533203,-2579.350830,11.225270,-1229.954102,-2477.861816,1845.034058,-1275.989624
394,3.283000,-4064.412598,2059.608154,-1901.397095,-4155.534668,2070.998047,-1910.029175,-4082.175293,2070.868164,-1773.815674,-4149.281250,2081.194824,-1784.905029,-4156.301758,1288.525024,-4264.985840,-3632.237793,21.677794,-3739.580078,-2926.479980,1238.334961,-3390.128662,-3476.379395,634.210938,393.150970,-3062.605469,1876.687500,593.835815,-2855.348389,638.163940,-848.770142,-2456.619141,1878.749268,-659.610352,-6638.414062,254.318771,35.770496,-5234.350098,1100.067871,-53.194878,-4302.099609,1102.094116,-106.181061,,,,,,,,,,-3639.865479,200.758301,2684.588623,-5698.590332,3665.670654,-3628.002930,,,,,,,,,,,,,-3026.164062,13.576351,-2352.295898,-2910.335693,1845.109497,-2396.531738,-2579.354004,11.284115,-1229.933838,-2477.861572,1845.062378,-1275.979492
395,3.291000,-4064.416016,2059.601074,-1901.396973,-4155.539551,2070.984863,-1910.019775,-4082.179443,2070.863525,-1773.806519,-4149.284668,2081.151367,-1784.884155,,,,,,,,,,-3476.389404,634.179749,393.135284,-3063.014404,1877.607788,593.760315,-2855.351318,638.133606,-848.782349,-2456.352539,1877.921387,-659.413574,-6638.433594,254.295258,35.752056,-5234.362305,1100.039185,-53.200497,-4302.123535,1102.074219,-106.192551,-4156.315918,1288.478760,-4265.083008,-3632.256104,21.652075,-3739.619141,-2926.390869,1238.440186,-3389.900146,-3639.874512,200.724884,2684.530029,,,,,,,,,,,,,,,,-3026.170166,13.606070,-2352.288086,-2910.344238,1845.105835,-2396.522461,-2579.374756,11.214407,-1229.959106,-2477.856934,1845.048706,-1275.973999
396,3.299000,-4064.431641,2059.586914,-1901.417847,-4155.562500,2070.981934,-1910.014526,-4082.181396,2070.853760,-1773.816650,-4149.301270,2081.101318,-1784.874146,,,,,,,,,,-3476.398926,634.147888,393.133667,-3062.656982,1876.742188,593.789490,-2855.365479,638.111694,-848.783875,-2456.323242,1877.831421,-659.395752,-6638.451172,254.272308,35.721500,-5234.365234,1100.031494,-53.201344,-4302.364258,1101.815918,-106.542725,-4156.301758,1288.481079,-4265.091797,-3632.223633,21.681656,-3739.584717,-2926.381348,1238.422729,-3389.945557,-3639.850098,200.714478,2684.526367,,,,,,,,,,,,,,,,-3026.179688,13.612021,-2352.287598,-2910.354004,1845.067871,-2396.522705,-2579.402100,11.167733,-1230.011597,-2477.867188,1845.027466,-1275.971069
397,3.308000,-4064.429199,2059.595215,-1901.386963,-4155.539551,2070.984863,-1910.030396,-4082.178955,2070.861572,-1773.801514,-4149.291992,2081.148193,-1784.892822,-4156.315430,1288.514282,-4265.093262,-3632.246582,21.700226,-3739.563232,-2928.445068,1236.880737,-3394.208740,-3476.404785,634.177612,393.152222,-3062.600830,1876.645386,593.821167,-2855.351807,638.125488,-848.746277,-2456.976318,1878.111450,-659.914246,-6638.433105,254.278717,35.745224,-5234.369141,1100.029053,-53.190891,-4302.145020,1102.059448,-106.206696,,,,,,,,,,-3639.839111,200.754883,2684.541992,,,,,,,,,,,,,,,,-3026.160156,13.593048,-2352.289307,-2910.344482,1845.087036,-2396.526123,-2579.414795,11.221444,-1229.981934,-2477.861084,1845.063110,-1275.957764
398,3.316000,-4064.416504,2059.614258,-1901.392700,-4155.520996,2071.008057,-1910.032227,-4082.173340,2070.874756,-1773.798340,-4149.281738,2081.192871,-1784.900635,,,,,,,,,,-3476.380859,634.197144,393.164429,-3063.007568,1877.657715,593.798218,-2855.361328,638.179138,-848.733948,-2456.339111,1877.907227,-659.423523,-6638.423340,254.344635,35.776978,-5234.342773,1100.067993,-53.200699,-4302.100098,1102.095459,-106.173340,-4156.324219,1288.502808,-4265.136719,-3632.245605,21.665581,-3739.596436,-2926.436279,1238.451416,-3389.900635,-3639.860840,200.736816,2684.539551,-5698.581055,3665.662598,-3627.982910,1705.097046,380.826996,370.630951,,,,,,,,,,-3026.177002,13.638904,-2352.225342,-2910.334961,1845.153931,-2396.527100,-2579.364990,11.207666,-1229.955933,-2477.853027,1845.096069,-1275.954346
399,3.325000,-4064.417725,2059.621338,-1901.401367,-4155.532227,2071.016846,-1910.034302,-4082.172363,2070.867676,-1773.807861,-4149.281250,2081.172363,-1784.916382,,,,,,,,,,-3476.380371,634.192932,393.133942,-3063.039551,1877.706299,593.785339,-2855.342285,638.140564,-848.751648,-2456.622314,1878.736572,-659.634521,-6638.421875,254.327362,35.753807,-5234.353516,1100.046753,-53.201679,-4302.134277,1102.077881,-106.179779,-4156.308594,1288.500732,-4265.081543,-3632.228760,21.662640,-3739.598633,-2926.410400,1238.470093,-3389.888184,-3639.844727,200.671738,2684.530273,,,,1705.093506,380.868225,370.645477,,,,,,,,,,-3026.155029,13.602902,-2352.278564,-2910.338623,1845.141724,-2396.532227,-2579.360107,11.216090,-1229.953613,-2477.857422,1845.065918,-1275.969238
400,3.333000,-4064.429688,2059.622070,-1901.402588,-4155.549805,2070.984375,-1910.033569,-4082.169922,2070.859375,-1773.803101,-4149.291504,2081.106689,-1784.890015,,,,,,,,,,-3476.398193,634.197388,393.141785,-3062.613281,1876.692505,593.809631,-2855.364502,638.103333,-848.772156,-2456.316650,1877.848633,-659.381348,-6638.441895,254.318268,35.728893,-5234.360840,1100.028320,-53.208698,-4302.393555,1101.803101,-106.562325,-4156.321289,1288.429321,-4265.112305,-3632.229492,21.679234,-3739.611328,-2926.387451,1238.478271,-3389.898682,-3639.865479,200.783417,2684.547363,,,,1705.072876,380.835297,370.658112,,,,,,,,,,-3026.172363,13.612022,-2352.270996,-2910.345459,1845.083496,-2396.515381,-2579.386719,11.159492,-1229.996216,-2477.859375,1845.035034,-1275.955933
401,3.341000,-4064.432129,2059.628906,-1901.388794,-4155.544922,2070.993408,-1910.016602,-4082.172852,2070.871338,-1773.808350,-4149.301758,2081.117188,-1784.868530,,,,,,,,,,-3476.399658,634.186707,393.117035,-3062.629150,1876.683105,593.829834,-2855.379395,638.133118,-848.760559,-2456.165039,1877.067261,-658.848450,-6638.436035,254.317261,35.709576,-5234.364258,1100.040894,-53.208435,-4302.397949,1101.800781,-106.574127,-4156.324707,1288.503662,-4265.129395,-3632.258301,21.676041,-3739.629150,-2926.389893,1238.488770,-3389.909668,-3639.850098,200.809250,2684.555664,,,,1704.416260,380.740051,370.357117,,,,,,,,,,-3026.186279,13.621187,-2352.259521,-2910.350342,1845.087769,-2396.508789,-2579.400635,11.185225,-1230.002686,-2477.855957,1845.048340,-1275.951538
402,3.350000,-4064.426514,2059.651123,-1901.365967,-4155.546387,2071.029785,-1910.028076,-4082.175293,2070.887207,-1773.792603,-4149.294434,2081.184814,-1784.896729,,,,,,,,,,-3476.370361,634.220459,393.138306,-3063.050293,1877.727661,593.793762,-2855.363281,638.149048,-848.759094,-2456.136963,1877.027710,-658.816650,-6638.416504,254.322556,35.726330,-5234.354004,1100.062744,-53.182831,-4302.117676,1102.086182,-106.176285,-4156.325684,1288.532227,-4265.140625,-3632.237061,21.674639,-3739.609131,-2926.420898,1238.500366,-3389.924561,-3639.812256,200.657303,2684.534668,-5698.554199,3665.636230,-3627.958740,1705.114502,380.863586,370.597687,,,,,,,,,,-3026.188721,13.619117,-2352.260986,-2910.349365,1845.112793,-2396.496582,-2579.394287,11.273874,-1229.954956,-2477.866455,1845.070679,-1275.965332
403,3.358000,-4064.421143,2059.640869,-1901.376221,-4155.520996,2071.003662,-1910.022827,-4082.170898,2070.882812,-1773.802124,-4149.279785,2081.167236,-1784.915039,,,,,,,,,,-3476.361084,634.214417,393.136871,-3063.034180,1877.733521,593.791931,-2855.344727,638.116699,-848.765442,-2456.130615,1877.030396,-658.833618,-6638.421875,254.348343,35.762123,-5234.352051,1100.060791,-53.192528,-4302.119141,1102.072632,-106.188683,-4156.319824,1288.474609,-4265.087402,-3632.226562,21.667929,-3739.598877,-2926.373047,1238.464844,-3389.933350,-3639.797852,200.657822,2684.538086,,,,1705.119141,380.882599,370.607941,,,,,,,,,,-3026.182861,13.603411,-2352.257080,-2910.333740,1845.105225,-2396.529053,-2579.373535,11.235285,-1229.944092,-2477.851562,1845.055298,-1275.968018
404,3.366000,-4064.425049,2059.636963,-1901.388306,-4155.555176,2071.009277,-1910.040894,-4082.171387,2070.874512,-1773.798584,-4149.288086,2081.123779,-1784.903687,,,,,,,,,,-3476.369385,634.190002,393.129944,-3063.048828,1877.684570,593.776794,-2855.360352,638.085022,-848.772949,-2456.293701,1877.770508,-659.354736,-6638.444336,254.328613,35.755772,-5234.351074,1100.036621,-53.194336,-4302.148438,1102.035767,-106.193733,-4156.344238,1288.426514,-4265.190430,-3632.231689,21.610598,-3739.641602,-2926.415527,1238.448975,-3389.938232,-3639.840088,200.720367,2684.593994,,,,,,,,,,,,,,,,-3026.191650,13.611907,-2352.252441,-2910.339355,1845.088867,-2396.514893,-2579.372803,11.173346,-1229.923340,-2477.850586,1845.020386,-1275.970215
405,3.375000,-4064.425537,2059.634766,-1901.370239,-4155.545410,2071.008301,-1910.027222,-4082.167236,2070.868896,-1773.801025,-4149.297363,2081.134033,-1784.873047,,,,,,,,,,-3476.384766,634.194397,393.141876,-3063.051514,1877.709595,593.789246,-2855.362549,638.103821,-848.769226,-2456.156494,1877.007568,-658.803650,-6638.434082,254.279404,35.727844,-5234.374512,1100.042847,-53.197132,-4302.150391,1102.032959,-106.192825,-4156.344727,1288.447388,-4265.184570,-3632.224854,21.673269,-3739.587158,-2926.383301,1238.446533,-3389.935303,-3639.853516,200.848938,2684.558105,,,,1705.104614,380.832184,370.646088,,,,,,,,,,-3026.178467,13.632717,-2352.254883,-2910.352539,1845.095947,-2396.503174,-2579.398193,11.224718,-1229.945557,-2477.868896,1845.034790,-1275.962280
406,3.383000,-4064.585205,2059.585449,-1901.076416,-4155.560059,2071.038818,-1910.028931,-4082.175293,2070.888428,-1773.802246,-4149.300293,2081.150879,-1784.887329,-4156.305176,1288.586304,-4264.990723,-3632.244385,21.659401,-3739.685547,-2928.475830,1236.811890,-3394.382080,-3476.399658,634.228149,393.145020,-3063.055908,1877.728027,593.780762,-2855.381836,638.145630,-848.768982,-2456.625000,1878.689819,-659.583069,-6638.419434,254.322861,35.729923,-5234.356445,1100.057983,-53.194126,-4302.131836,1102.087280,-106.186607,,,,,,,,,,-3639.829590,200.726196,2684.536377,,,,1705.093140,380.858246,370.627716,,,,,,,,,,-3026.183350,13.628304,-2352.262207,-2910.359375,1845.137329,-2396.512451,-2579.395752,11.278166,-1229.953979,-2477.873291,1845.072266,-1275.946533
407,3.391000,-4064.431641,2059.624756,-1901.355347,-4155.554688,2071.021240,-1910.026611,-4082.172852,2070.887939,-1773.802246,-4149.286133,2081.174072,-1784.931885,-4156.294434,1288.574341,-4265.007324,-3632.238525,21.723415,-3739.577881,-2926.555908,1238.332153,-3390.331299,-3476.364258,634.204895,393.145447,-3063.031982,1877.712769,593.773193,-2855.366699,638.120605,-848.774536,-2456.633301,1878.758667,-659.630432,-6638.406250,254.328186,35.765667,-5234.352051,1100.076416,-53.195053,-4302.129883,1102.093140,-106.189613,,,,,,,,,,-3639.796875,200.664978,2684.523438,-5698.579590,3665.670410,-3627.976562,1705.102295,380.858948,370.619049,,,,,,,,,,-3026.186035,13.632952,-2352.228027,-2910.345215,1845.134888,-2396.529297,-2579.377686,11.227480,-1229.948975,-2477.858887,1845.060425,-1275.958862
408,3.399000,-4064.407715,2059.615723,-1901.371460,-4155.540039,2070.999756,-1910.009644,-4082.164307,2070.878906,-1773.811523,-4149.288086,2081.165527,-1784.932007,,,,,,,,,,-3476.365234,634.198669,393.150024,-3063.032715,1877.687622,593.765564,-2855.356445,638.079590,-848.765320,-2456.343750,1877.946167,-659.444946,-6638.433105,254.321365,35.785503,-5234.348633,1100.035522,-53.184319,-4302.122559,1102.052002,-106.197739,-4156.329590,1288.470215,-4265.181152,-3632.237061,21.653074,-3739.582764,-2926.372803,1238.411865,-3389.966797,-3639.827637,200.704895,2684.527832,,,,1705.100952,380.863617,370.628571,,,,,,,,,,-3026.197510,13.627154,-2352.222412,-2910.334229,1845.088989,-2396.531982,-2579.368164,11.172647,-1229.946777,-2477.852295,1845.056763,-1275.969360
409,3.408000,-4064.415527,2059.621582,-1901.354004,-4155.553223,2070.993652,-1910.017944,-4082.165283,2070.880615,-1773.803101,-4149.300293,2081.154053,-1784.907959,,,,,,,,,,-3476.385986,634.172852,393.141266,-3063.048340,1877.677856,593.787903,-2855.359131,638.074341,-848.766541,-2456.322021,1877.849365,-659.373413,-6638.425293,254.289627,35.768478,-5234.362793,1100.030884,-53.196423,-4302.132812,1102.035278,-106.197510,-4156.309570,1288.510620,-4265.079590,-3632.216553,21.683460,-3739.551025,-2926.398926,1238.433594,-3389.925049,-3639.847412,200.828491,2684.576660,,,,1705.093140,380.870575,370.623932,,,,,,,,,,-3026.194580,13.619917,-2352.242432,-2910.327881,1845.092285,-2396.526855,-2579.371094,11.188393,-1229.969604,-2477.860596,1845.049927,-1275.950195
